ELSEVIER, PROPN 
ha, INTJ 
J., PROPN 
Chem, PROPN 

, SPACE 
Sac, PROPN 
0, X 
1988, NUM 
8153, NUM 

, SPACE 
5, X 
Cf, PROPN 
P, NOUN 
=, NOUN 
P, NOUN 
ligands, NOUN 
M., PROPN 
Yamagucchi, PROPN 
T., PROPN 
Shima, PROPN 
T., PROPN 
Yamagishi, PROPN 

, SPACE 
M., PROPN 
Hida, PROPN 
Tetrahedron, NOUN 
Asymm, PROPN 
2, NUM 
1991, NUM 
663, NUM 
b, X 
A., PROPN 
Togni, PROPN 

, SPACE 
C., PROPN 
Breut¢l, PROPN 
A., PROPN 
Schnyder, PROPN 
F., PROPN 
Spindler, PROPN 
H., PROPN 
Landert, PROPN 
Tijani, PROPN 

, SPACE 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
116, NUM 
1994, NUM 
4062, NUM 
N, PROPN 
N, PROPN 
ligands, NOUN 
c, X 
U., PROPN 

, SPACE 
Leutenegger, PROPN 
G., PROPN 
Umbricht, PROPN 
C., PROPN 
Fahmi, PROPN 
P., PROPN 
yon, NOUN 
Mau, PROPN 
A., PROPN 
Pfaltz, PROPN 

, SPACE 
Tetrahedron, PROPN 
48, NUM 
1992, NUM 
2143, NUM 
d, X 
H., PROPN 
Kobota, PROPN 
M., PROPN 
Nakajima, PROPN 

, SPACE 
K, PROPN 
Koga, PROPN 
Teerahedr, PROPN 
m, PROPN 
Lett, PROPN 
34, NUM 
1993, NUM 
8135, NUM 
e, PROPN 
D., PROPN 
Tanner, PROPN 

, SPACE 
P.G., PROPN 
Andersson, PROPN 
Harden, PROPN 
P., PROPN 
Somfai, PROPN 
Tetrahedron, PROPN 
Lea, PROPN 

, SPACE 
35, NUM 
1994, NUM 
4631, NUM 
O, INTJ 
P., PROPN 
G, PROPN 
~, PROPN 
lez, PROPN 
B, PROPN 
Dunjic, PROPN 
F, PROPN 
Faehe, PROPN 
M, PROPN 

, SPACE 
~, VERB 
maire, VERB 
Tetrahedr, NOUN 
~, PROPN 
m, NOUN 
Asymm, PROPN 
6, NUM 
1995, NUM 
il09, PROPN 
P, NOUN 
=, NOUN 
N, PROPN 
ligands, NOUN 

, SPACE 
g, X 
G, PROPN 
J., PROPN 
Dawson, PROPN 
C, PROPN 
G, PROPN 
Frost, PROPN 
J.M, PROPN 
J., PROPN 
Williams, PROPN 
S, PROPN 
J, PROPN 
Coote, PROPN 

, SPACE 
Tetr.hedron, PROPN 
Lett, PROPN 
34, NUM 
1993, NUM 
3149, NUM 
h, PROPN 
J, PROPN 
Sprinz, PROPN 
G., PROPN 
Helm-, PROPN 

, SPACE 
Tetrahedrem, PROPN 
Lett, PROPN 
34, NUM 
1993, NUM 
1769, NUM 
P, NOUN 
van, PROPN 
Matt, PROPN 

, SPACE 
ffal~, PROPN 
dngew, INTJ 
Chem, PROPN 
I05, PROPN 
1993, NUM 
6141, NUM 
j, PROPN 
B, PROPN 
M, PROPN 
Trost, PROPN 
R, PROPN 
C, PROPN 

, SPACE 
Bunt, PROPN 
J, PROPN 
Chem, PROPN 
Sin, PROPN 
116, NUM 
1994, NUM 
4089, NUM 
k, PROPN 
J., PROPN 
Sprinz, PROPN 
M, PROPN 

, SPACE 
Kief, PROPN 
~, NOUN 
r, NOUN 
O., PROPN 
Heimchcm, PROPN 
M, PROPN 
~, PROPN 
gelin, PROPN 
G, PROPN 
Huttner, PROPN 
O., PROPN 
Waller, PROPN 

, SPACE 
L, PROPN 
Zsolnat, PROPN 
Tetrahedron, PROPN 
Left, PROPN 
3.~, PROPN 
1994, NUM 
1523, NUM 
G, PROPN 
Dawson, PROPN 

, SPACE 
JMJ, PROPN 
Williams, PROPN 
S, PROPN 
J, PROPN 
Coote, PROPN 
Tetruhcdrrm, PROPN 
Left, PROPN 
36, NUM 
1995, NUM 

, SPACE 
~1~, SYM 
m, PROPN 
H, PROPN 
Kubota, PROPN 
K, PROPN 
Kog~, PROPN 
Tetrahrdron, PROPN 
L(,tt, PROPN 
3~¢, NUM 
1994, NUM 

, SPACE 
f~89, NOUN 
n, CCONJ 
P, NOUN 
Wlmmer, PROPN 
M, PROPN 
Wtdhalm, PROPN 
Tctraheeh'on, PROPN 
A,~ymm, PROPN 
6, NUM 

, SPACE 
1995, NUM 
657, NUM 

, SPACE 
6, NUM 
M, PROPN 
Widhalm, PROPN 
H, PROPN 
K, PROPN 
~, NOUN 
l¢hhaa, NOUN 
~, PUNCT 
r, NOUN 
~1, ADJ 
H, PROPN 
Ktthllg, PROPN 
Iielv, PROPN 
Chtm, PROPN 

, SPACE 
Acta, PROPN 
~, PUNCT 
1994, NUM 
409~, NUM 
b, X 
M~, PROPN 
Wtdhalm, PROPN 
O., PROPN 
Klimschar, PROPN 
Chem, PROPN 

, SPACE 
Bee, PROPN 
~7, PROPN 
1994, NUM 
141, NUM 
I1, PROPN 
e)el, PROPN 
R, PROPN 
B, PROPN 
Kress, PROPN 
E.N, PROPN 
Duesler, PROPN 
M, PROPN 
C, PROPN 

, SPACE 
Etter, PROPN 
C, PROPN 
Paul, PROPN 
D, PROPN 
Y, PROPN 
Curtin, PROPN 
J., PROPN 
Chcm, PROPN 
Y~, PROPN 
102, NUM 
1980, NUM 

, SPACE 
7709, NUM 

, SPACE 
7, X 
P, NOUN 
Wimmer, PROPN 
M, PROPN 
Widhalm, PROPN 
Pho,~pht, PROPN 
~, PUNCT 
rl~, PROPN 
Sul,/i, PROPN 
~, NOUN 
r, PROPN 
Silicon, PROPN 

, SPACE 
106, NUM 
1995, NUM 
105, NUM 
8, NUM 
T., PROPN 
Hayashi, PROPN 
M., PROPN 
Konishi, PROPN 
M., PROPN 
Fukushima, PROPN 
1, NUM 
Mise, PROPN 
M., PROPN 

, SPACE 
Kagotani, PROPN 
M., PROPN 
Tajika, PROPN 
M., PROPN 
Kumada, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
104, NUM 

, SPACE 
1982, NUM 
180, NUM 
b, X 
J.M., PROPN 
Brown, PROPN 
N.A., PROPN 
Cooley, PROPN 
Chem, PROPN 
Rev, PROPN 
88, NUM 

, SPACE 
1988, NUM 
1031, NUM 
c, X 
J.M., PROPN 
Brown, PROPN 
N.A., PROPN 
Cooley, PROPN 
Organometallies, PROPN 

, SPACE 
9, NUM 
1990, NUM 
353, NUM 
d, X 
A., NOUN 
Indolese, PROPN 
G., PROPN 
Consiglio, PROPN 
J, PROPN 
Organomet, PROPN 

, SPACE 
Chem, PROPN 
463, NUM 
1993, NUM 
23, NUM 

, SPACE 
9, X 
G., PROPN 
Consiglio, PROPN 
O., PROPN 
Piccolo, PROPN 
L., PROPN 
Roncetti, PROPN 
F., PROPN 
Morandini, PROPN 

, SPACE 
Tetrahedron, PROPN 
42, NUM 
1986, NUM 
2043, NUM 
b, X 
G., PROPN 
Consiglio, PROPN 
A., PROPN 
Indolese, PROPN 

, SPACE 
Organomerallics, PROPN 
10, NUM 
1991, NUM 
3425, NUM 

, SPACE 
I0, X 
B.M, NOUN 
Frost, PROPN 
Ace, PROPN 
Chem, PROPN 
Res, PROPN 
13, NUM 
1980, NUM 
385, NUM 
b, X 
P.R., PROPN 

, SPACE 
Auburn, PROPN 
P.B, PROPN 
Mackenzie, PROPN 
B, PROPN 
Bosnich, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 

, SPACE 
107, NUM 
0985, NUM 
2033, NUM 
c, X 
P.B., PROPN 
Mackenzie, PROPN 
J., PROPN 
Wehlan, PROPN 
B., PROPN 
Bosnich, PROPN 

, SPACE 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
107, NUM 
1985, NUM 
2046, NUM 
d, X 
5k, NUM 
e, NOUN 
J.M., PROPN 
Brown, PROPN 

, SPACE 
D.L, PROPN 
Hulmes, PROPN 
P.J., PROPN 
Guiry, PROPN 
Tetrahedron, PROPN 
50, NUM 
1994, NUM 
4493, NUM 

, SPACE 
J.V., PROPN 
Allen, PROPN 
LF, PROPN 
Bower, NOUN 
J.MJ, NOUN 
Williams, PROPN 
Tetrahedron, PROPN 

, SPACE 
Asymm, PROPN 
5, NUM 
1994, NUM 
1895, NUM 

, SPACE 
12, NUM 
M, PROPN 
F., PROPN 
Rettig, PROPN 
P.M., PROPN 
Maitlis, PROPN 
Inorg, PROPN 
Symh, PROPN 
2, NUM 
1943, NUM 
167, NUM 

, SPACE 
b, PROPN 
K, PROPN 
Moseley, PROPN 
P.M, PROPN 
Maidis, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
Dahem, PROPN 
Trans, PROPN 

, SPACE 
1974, NUM 
169, NUM 

, SPACE 
13, NUM 
Highest, ADJ 
asymmetric, ADJ 
inductions, NOUN 
reported, VERB 
E)-pent-3, NOUN 
ene-2, NUM 
yl, NOUN 
ac-, PROPN 

, SPACE 
elate, ADJ 
97, NUM 
e, NOUN 
e., PROPN 
5i, NUM 
3, NUM 
acetoxy, NOUN 
cyclohexene, PROPN 
96, NUM 
e.e, PROPN 
Sj, X 

, SPACE 
14, NUM 
K, PROPN 
Tamao, PROPN 
Y., PROPN 
Kiso, PROPN 
K., PROPN 
Sumitani, PROPN 
M., PROPN 
Kumada, PROPN 
J., PROPN 

, SPACE 
Chem, PROPN 
Sac, PROPN 
94, NUM 
1972, NUM 
9268, NUM 
b, X 
Y., PROPN 
Kiso, PROPN 
K., PROPN 
Tamao, PROPN 
M., PROPN 

, SPACE 
Kumada, PROPN 
J., PROPN 
Organomee, PROPN 
Chem, PROPN 
50, NUM 
1973, NUM 
C, PROPN 
12, NUM 

, SPACE 
15, X 
Molecular, ADJ 
modelling, NOUN 
experiments, NOUN 
performed, VERB 
Silicon, PROPN 

, SPACE 
Graphics, PROPN 
Workstation, PROPN 
program, NOUN 
sYnYL, PROPN 
Trypos, PROPN 
version, NOUN 

, SPACE 
6.2, NUM 
details, NOUN 
published, VERB 

, SPACE 
16, NUM 
L, PROPN 
Smith, PROPN 
H.H, PROPN 
Hochn, PROPN 
A.G., PROPN 
Whitney, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 

, SPACE 
62, NUM 
1940, NUM 
1863, NUM 

, SPACE 
7, NUM 
F.G., PROPN 
Mann, PROPN 
A.J.H, PROPN 
Mercer, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
Perkin, PROPN 
Trans, PROPN 

, SPACE 
1972, NUM 
1631, NUM 

, SPACE 
18, X 
P., PROPN 
van, PROPN 
Matt, PROPN 
O, PROPN 
Loi, PROPN 
~, PROPN 
leur, PROPN 
G., PROPN 
Koch, PROPN 
A., PROPN 
Pfahz, PROPN 
C., PROPN 
Lefeber, PROPN 
T., PROPN 

, SPACE 
Feucht, PROPN 
G., PROPN 
Helmchen, PROPN 
Tetrahedron, PROPN 
Asymm, PROPN 
5, NUM 
1994, NUM 
573, NUM 

, SPACE 
19, NUM 
M, PROPN 
H, PROPN 
Nomura, PROPN 
Bull, PROPN 
Sac, PROPN 
Chem, PROPN 
Fr, PROPN 
37, NUM 
1925, NUM 
1245, NUM 
b, X 

, SPACE 
10h, NUM 

, SPACE 
20, NUM 
H., PROPN 
°, PROPN 
J., PROPN 
Lautcn, PROPN 
~, PUNCT 
hlager, PROPN 
The,~i,~, PROPN 
Rcgcnsburg, PROPN 
1989, NUM 

, SPACE 
21, NUM 
fl, NOUN 
Brtmner, PROPN 
H,, PROPN 
°, PROPN 
J., PROPN 
Lautenschlager, PROPN 
W.A, PROPN 
K, PROPN 
~, PROPN 
nig, PROPN 
R, PROPN 
Krebl, PROPN 
~, PUNCT 
l, NOUN 

, SPACE 
Chem, PROPN 
Bt'r, X 
i23, PROPN 
1990, NUM 
847, NUM 

, SPACE 
22, NUM 
W, PROPN 
K011ig, PROPN 
Ga,~, PROPN 
Chrmual.graphi, PROPN 
l'Suu, VERB 
~, NOUN 
tiomcr, ADJ 
Scl, PROPN 
~, PROPN 
ratiem, PROPN 

, SPACE 
wilh, PROPN 
Mod(lt¢'d, PROPN 
Cw'hulextrlns, PROPN 
Hl|thig, ADJ 
Heidelberg, PROPN 
1992, NUM 

, SPACE 
23, NUM 
Palladiuh, NOUN 
~:omple, X 
~, PUNCT 
es, ADP 
10A, NUM 
attd, NOUN 
llA, NOUN 
prepal'ed, VERB 
t, PROPN 
sun, NOUN 

, SPACE 
llgands, NOUN 
Pd(OAc, PROPN 

, SPACE 
24, NUM 
a)G.M, NOUN 
$, SYM 
heldrick, NOUN 
Slll, PROPN 
~, VERB 
lA'11,-I~, X 
Release, VERB 
4, NUM 
Siemens, PROPN 
Crystalloo, PROPN 

, SPACE 
graphic, ADJ 
arch, PROPN 
Systems, PROPN 
1990, NUM 
b, X 
G, PROPN 
M, PROPN 
Sheldrtck, PROPN 
Stllg, NOUN 
~, PROPN 
l~93, PROPN 

, SPACE 
program1, NOUN 
refinement, NOUN 
crystal, NOUN 
structures, NOUN 
dfffrac, PROPN 

, SPACE 
tion, NOUN 
data, NOUN 
University, PROPN 
Gt, PROPN 
~, PROPN 
ttingen, NOUN 
1993, NUM 

, SPACE 
25, NUM 
Supplementary, ADJ 
data, NOUN 
bond, NOUN 
length, NOUN 
bond, NOUN 
angles, NOUN 
torsional, ADJ 
angles, NOUN 

, SPACE 
structure, NOUN 
factors, NOUN 
deposited, VERB 
Cambridge, PROPN 

, SPACE 
Crystallographic, PROPN 
Data, PROPN 
Centre, PROPN 


, SPACE 
